199,28/11/2023 19:37:59,24.16,23.95,24.26,23.68,23.92,23.48,23.44
200,28/11/2023 19:38:00,24.16,23.95,24.27,23.68,23.92,23.48,23.44
201,28/11/2023 19:38:01,24.16,23.95,24.27,23.68,23.92,23.48,23.44
202,28/11/2023 19:38:02,24.16,23.95,24.26,23.68,23.92,23.48,23.44
203,28/11/2023 19:38:03,24.16,23.95,24.27,23.67,23.93,23.48,23.45
204,28/11/2023 19:38:04,24.16,23.94,24.26,23.67,23.93,23.48,23.45
205,28/11/2023 19:38:05,24.16,23.94,24.26,23.68,23.94,23.48,23.44
206,28/11/2023 19:38:06,24.16,23.94,24.26,23.67,23.94,23.49,23.44
207,28/11/2023 19:38:07,24.16,23.94,24.26,23.67,23.93,23.49,23.44
208,28/11/2023 19:38:08,24.16,23.93,24.26,23.67,23.94,23.48,23.44
209,28/11/2023 19:38:09,24.15,23.94,24.26,23.68,23.95,23.47,23.44
210,28/11/2023 19:38:10,24.16,23.94,24.26,23.67,23.95,23.48,23.45
211,28/11/2023 19:38:11,24.15,23.94,24.25,23.68,23.96,23.48,23.44
212,28/11/2023 19:38:12,24.15,23.94,24.25,23.68,23.96,23.48,23.44
213,28/11/2023 19:38:13,24.15,23.93,24.25,23.68,23.96,23.48,23.44
214,28/11/2023 19:38:14,24.15,23.93,24.25,23.68,23.96,23.48,23.44
215,28/11/2023 19:38:15,24.15,23.93,24.25,23.68,23.97,23.48,23.44
216,28/11/2023 19:38:16,24.15,23.93,24.25,23.68,23.97,23.47,23.44
217,28/11/2023 19:38:17,24.15,23.93,24.25,23.68,23.99,23.47,23.44
218,28/11/2023 19:38:18,24.15,23.93,24.25,23.68,23.98,23.48,23.44
219,28/11/2023 19:38:19,24.15,23.94,24.24,23.68,23.98,23.49,23.44
220,28/11/2023 19:38:20,24.15,23.93,24.25,23.68,23.98,23.48,23.44
221,28/11/2023 19:38:21,24.15,23.93,24.24,23.68,23.97,23.48,23.44
222,28/11/2023 19:38:22,24.14,23.93,24.25,23.68,23.97,23.48,23.44
223,28/11/2023 19:38:23,24.15,23.93,24.25,23.68,23.97,23.48,23.45
224,28/11/2023 19:38:24,24.14,23.93,24.24,23.67,23.97,23.49,23.45
225,28/11/2023 19:38:25,24.15,23.93,24.24,23.68,23.97,23.5,23.45
226,28/11/2023 19:38:26,24.14,23.93,24.23,23.68,23.96,23.51,23.46
227,28/11/2023 19:38:27,24.15,23.93,24.23,23.68,23.95,29.18,27.51
228,28/11/2023 19:38:28,24.14,23.92,24.23,23.68,23.95,35.65,34.52
229,28/11/2023 19:38:29,24.14,23.93,24.24,23.68,23.95,38.11,37.51
230,28/11/2023 19:38:30,24.14,23.92,24.23,23.68,23.95,39.07,38.66
231,28/11/2023 19:38:31,24.14,23.93,24.23,23.68,23.94,39.5,39.19
232,28/11/2023 19:38:32,24.14,23.92,24.24,23.68,23.94,39.7,39.43
233,28/11/2023 19:38:33,24.14,23.92,24.23,23.68,23.94,39.79,39.53
234,28/11/2023 19:38:34,24.14,23.92,24.23,23.68,23.94,39.83,39.59
235,28/11/2023 19:38:35,24.14,23.93,24.23,23.68,23.94,39.84,39.61
236,28/11/2023 19:38:36,24.14,23.92,24.23,23.68,23.94,39.82,39.6
237,28/11/2023 19:38:37,24.14,23.92,24.23,23.68,23.94,39.83,39.6
238,28/11/2023 19:38:38,24.13,23.92,24.23,23.68,23.94,39.84,39.6
239,28/11/2023 19:38:39,24.13,23.92,24.23,23.68,23.94,39.84,39.62
240,28/11/2023 19:38:40,24.13,23.92,24.23,23.68,23.93,39.85,39.62
241,28/11/2023 19:38:41,24.13,23.92,24.23,23.69,23.94,39.86,39.62
242,28/11/2023 19:38:42,24.13,23.92,24.23,23.69,23.94,39.85,39.62
243,28/11/2023 19:38:43,24.13,23.92,24.23,23.69,23.93,39.86,39.62
244,28/11/2023 19:38:44,24.13,23.92,24.23,23.68,23.93,39.86,39.63
245,28/11/2023 19:38:45,24.13,23.91,24.22,23.69,23.93,39.86,39.62
246,28/11/2023 19:38:46,24.13,23.91,24.23,23.68,23.93,39.85,39.62
247,28/11/2023 19:38:47,24.13,23.92,24.23,23.68,23.93,39.86,39.61
248,28/11/2023 19:38:48,24.13,23.92,24.23,23.68,23.93,39.85,39.61
249,28/11/2023 19:38:49,24.12,23.92,24.23,23.68,23.93,39.86,39.61
250,28/11/2023 19:38:50,24.12,23.91,24.23,23.68,23.93,39.85,39.61
